"zipcode","cab_type","pickup_week","count"
"11219","green","40",19
"11219","uber","40",31
"11220","green","14",120
"11220","uber","14",59
"11220","green","15",139
"11220","uber","15",80
"11220","green","16",127
"11220","uber","16",72
"11220","green","17",147
"11220","uber","17",86
"11220","green","18",186
"11220","uber","18",75
"11220","green","19",191
"11220","uber","19",102
"11220","green","20",189
"11220","uber","20",77
"11220","green","21",173
"11220","uber","21",77
"11220","green","22",190
"11220","uber","22",80
"11220","green","23",206
"11220","uber","23",92
"11220","green","24",217
"11220","uber","24",94
"11220","green","25",222
"11220","uber","25",80
"11220","green","26",178
"11220","uber","26",87
"11220","green","27",193
"11220","uber","27",95
"11220","green","28",144
"11220","uber","28",139
"11220","green","29",168
"11220","uber","29",124
"11220","green","30",127
"11220","uber","30",153
"11220","green","31",105
"11220","uber","31",155
"11220","green","32",142
"11220","uber","32",168
"11220","green","33",135
"11220","uber","33",142
"11220","green","34",155
"11220","uber","34",170
"11220","green","35",164
"11220","uber","35",177
"11220","green","36",166
"11220","uber","36",225
"11220","green","37",178
"11220","uber","37",193
"11220","green","38",162
"11220","uber","38",243
"11220","green","39",165
"11220","uber","39",236
"11220","green","40",43
"11220","uber","40",49
"11221","green","14",1324
"11221","uber","14",366
"11221","green","15",1561
"11221","uber","15",392
"11221","green","16",1556
"11221","uber","16",395
"11221","green","17",1513
"11221","uber","17",439
"11221","green","18",1741
"11221","uber","18",474
"11221","green","19",1778
"11221","uber","19",556
"11221","green","20",1748
"11221","uber","20",466
"11221","green","21",1762
"11221","uber","21",448
"11221","green","22",1860
"11221","uber","22",496
"11221","green","23",1744
"11221","uber","23",427
"11221","green","24",1819
"11221","uber","24",499
"11221","green","25",1745
"11221","uber","25",450
"11221","green","26",1812
"11221","uber","26",512
"11221","green","27",1884
"11221","uber","27",472
"11221","green","28",1570
"11221","uber","28",702
"11221","green","29",1529
"11221","uber","29",768
"11221","green","30",1498
"11221","uber","30",825
"11221","green","31",1418
"11221","uber","31",894
"11221","green","32",1581
"11221","uber","32",981
"11221","green","33",1659
"11221","uber","33",985
"11221","green","34",1586
"11221","uber","34",1013
"11221","green","35",1646
"11221","uber","35",1151
"11221","green","36",1678
"11221","uber","36",1223
"11221","green","37",1617
"11221","uber","37",1166
"11221","green","38",1709
"11221","uber","38",1115
"11221","green","39",1526
"11221","uber","39",1253
"11221","green","40",255
"11221","uber","40",264
"11222","green","14",5650
"11222","uber","14",863
"11222","green","15",6050
"11222","uber","15",858
"11222","green","16",6465
"11222","uber","16",873
"11222","green","17",6611
"11222","uber","17",985
"11222","green","18",7027
"11222","uber","18",1021
"11222","green","19",6804
"11222","uber","19",1002
"11222","green","20",7297
"11222","uber","20",1035
"11222","green","21",7124
"11222","uber","21",1036
"11222","green","22",7025
"11222","uber","22",1093
"11222","green","23",7032
"11222","uber","23",1086
"11222","green","24",7678
"11222","uber","24",1179
"11222","green","25",7338
"11222","uber","25",1175
"11222","green","26",6976
"11222","uber","26",1225
"11222","green","27",7085
"11222","uber","27",1176
"11222","green","28",7257
"11222","uber","28",1763
"11222","green","29",7211
"11222","uber","29",1714
"11222","green","30",7375
"11222","uber","30",2042
"11222","green","31",7907
"11222","uber","31",2319
"11222","green","32",8240
"11222","uber","32",2146
"11222","green","33",7780
"11222","uber","33",2144
"11222","green","34",7857
"11222","uber","34",2199
"11222","green","35",7264
"11222","uber","35",2296
"11222","green","36",7648
"11222","uber","36",2387
"11222","green","37",7822
"11222","uber","37",2499
"11222","green","38",7620
"11222","uber","38",2590
"11222","green","39",7949
"11222","uber","39",2796
"11222","green","40",1361
"11222","uber","40",632
"11223","green","14",54
"11223","uber","14",59
"11223","green","15",58
"11223","uber","15",78
"11223","green","16",35
"11223","uber","16",50
"11223","green","17",71
"11223","uber","17",79
"11223","green","18",58
"11223","uber","18",108
"11223","green","19",64
"11223","uber","19",113
"11223","green","20",61
"11223","uber","20",110
"11223","green","21",66
"11223","uber","21",82
"11223","green","22",71
"11223","uber","22",91
"11223","green","23",76
"11223","uber","23",57
"11223","green","24",72
"11223","uber","24",137
"11223","green","25",82
"11223","uber","25",112
"11223","green","26",58
"11223","uber","26",84
"11223","green","27",64
"11223","uber","27",70
"11223","green","28",49
"11223","uber","28",85
"11223","green","29",47
"11223","uber","29",89
"11223","green","30",43
"11223","uber","30",82
"11223","green","31",50
"11223","uber","31",110
"11223","green","32",52
"11223","uber","32",78
"11223","green","33",56
"11223","uber","33",98
"11223","green","34",50
"11223","uber","34",89
"11223","green","35",43
"11223","uber","35",93
"11223","green","36",47
"11223","uber","36",167
"11223","green","37",60
"11223","uber","37",214
"11223","green","38",53
"11223","uber","38",180
"11223","green","39",54
"11223","uber","39",156
"11223","green","40",17
"11223","uber","40",63
"11224","green","14",221
"11224","uber","14",12
"11224","green","15",180
"11224","uber","15",16
"11224","green","16",235
"11224","uber","16",14
"11224","green","17",258
"11224","uber","17",19
"11224","green","18",209
"11224","uber","18",21
"11224","green","19",245
"11224","uber","19",29
"11224","green","20",256
"11224","uber","20",78
"11224","green","21",307
"11224","uber","21",36
"11224","green","22",320
"11224","uber","22",35
"11224","green","23",458
"11224","uber","23",40
"11224","green","24",492
"11224","uber","24",29
"11224","green","25",540
"11224","uber","25",66
"11224","green","26",377
"11224","uber","26",81
"11224","green","27",483
"11224","uber","27",40
"11224","green","28",403
"11224","uber","28",72
"11224","green","29",450
"11224","uber","29",75
"11224","green","30",439
"11224","uber","30",84
"11224","green","31",467
"11224","uber","31",96
"11224","green","32",625
"11224","uber","32",141
"11224","green","33",489
"11224","uber","33",99
"11224","green","34",679
"11224","uber","34",72
"11224","green","35",589
"11224","uber","35",70
"11224","green","36",604
"11224","uber","36",60
"11224","green","37",824
"11224","uber","37",61
"11224","green","38",413
"11224","uber","38",65
"11224","green","39",396
"11224","uber","39",61
"11224","green","40",79
"11224","uber","40",9
"11225","green","14",747
"11225","uber","14",189
"11225","green","15",889
"11225","uber","15",200
"11225","green","16",940
"11225","uber","16",194
"11225","green","17",953
"11225","uber","17",226
"11225","green","18",1153
"11225","uber","18",256
"11225","green","19",1200
"11225","uber","19",303
"11225","green","20",1227
"11225","uber","20",306
"11225","green","21",1164
"11225","uber","21",226
"11225","green","22",1248
"11225","uber","22",268
"11225","green","23",1186
"11225","uber","23",255
"11225","green","24",1202
"11225","uber","24",259
"11225","green","25",1260
"11225","uber","25",243
"11225","green","26",1214
"11225","uber","26",258
"11225","green","27",1201
"11225","uber","27",263
"11225","green","28",1090
"11225","uber","28",335
"11225","green","29",1149
"11225","uber","29",382
"11225","green","30",1074
"11225","uber","30",407
"11225","green","31",1078
"11225","uber","31",450
"11225","green","32",1182
"11225","uber","32",445
"11225","green","33",1199
"11225","uber","33",442
"11225","green","34",1117
"11225","uber","34",430
"11225","green","35",1423
"11225","uber","35",447
"11225","green","36",1290
"11225","uber","36",475
"11225","green","37",1416
"11225","uber","37",463
"11225","green","38",1297
"11225","uber","38",487
"11225","green","39",1266
"11225","uber","39",560
"11225","green","40",304
"11225","uber","40",112
"11226","green","14",710
"11226","uber","14",140
"11226","green","15",705
"11226","uber","15",138
"11226","green","16",712
"11226","uber","16",153
"11226","green","17",660
"11226","uber","17",153
"11226","green","18",876
"11226","uber","18",164
"11226","green","19",956
"11226","uber","19",200
"11226","green","20",898
"11226","uber","20",162
"11226","green","21",921
"11226","uber","21",194
"11226","green","22",1017
"11226","uber","22",156
"11226","green","23",938
"11226","uber","23",153
"11226","green","24",1025
"11226","uber","24",186
"11226","green","25",948
"11226","uber","25",179
"11226","green","26",973
"11226","uber","26",192
"11226","green","27",979
"11226","uber","27",170
"11226","green","28",890
"11226","uber","28",250
"11226","green","29",782
"11226","uber","29",351
"11226","green","30",744
"11226","uber","30",347
"11226","green","31",730
"11226","uber","31",367
"11226","green","32",789
"11226","uber","32",388
"11226","green","33",857
"11226","uber","33",381
"11226","green","34",779
"11226","uber","34",418
"11226","green","35",952
"11226","uber","35",413
"11226","green","36",1050
"11226","uber","36",481
"11226","green","37",1120
"11226","uber","37",547
"11226","green","38",972
"11226","uber","38",520
"11226","green","39",904
"11226","uber","39",492
"11226","green","40",199
"11226","uber","40",128
"11228","green","14",12
"11228","uber","14",37
"11228","green","15",12
"11228","uber","15",53
"11228","green","16",22
"11228","uber","16",42
"11228","green","17",19
"11228","uber","17",41
"11228","green","18",17
"11228","uber","18",46
"11228","green","19",31
"11228","uber","19",50
"11228","green","20",26
"11228","uber","20",51
"11228","green","21",25
"11228","uber","21",37
"11228","green","22",29
"11228","uber","22",49
"11228","green","23",21
"11228","uber","23",55
"11228","green","24",21
"11228","uber","24",82
"11228","green","25",28
"11228","uber","25",51
"11228","green","26",25
"11228","uber","26",61
"11228","green","27",26
"11228","uber","27",50
"11228","green","28",22
"11228","uber","28",85
"11228","green","29",18
"11228","uber","29",85
"11228","green","30",17
"11228","uber","30",75
"11228","green","31",17
"11228","uber","31",69
"11228","green","32",12
"11228","uber","32",95
"11228","green","33",14
"11228","uber","33",94
"11228","green","34",16
"11228","uber","34",100
"11228","green","35",23
"11228","uber","35",99
"11228","green","36",21
"11228","uber","36",133
"11228","green","37",18
"11228","uber","37",115
"11228","green","38",15
"11228","uber","38",151
"11228","green","39",8
"11228","uber","39",126
"11228","green","40",7
"11228","uber","40",17
"11229","green","14",59
"11229","uber","14",31
"11229","green","15",64
"11229","uber","15",47
"11229","green","16",55
"11229","uber","16",31
"11229","green","17",83
"11229","uber","17",37
"11229","green","18",67
"11229","uber","18",56
"11229","green","19",80
"11229","uber","19",44
"11229","green","20",83
"11229","uber","20",43
"11229","green","21",72
"11229","uber","21",62
"11229","green","22",69
"11229","uber","22",59
"11229","green","23",66
"11229","uber","23",42
"11229","green","24",95
"11229","uber","24",72
"11229","green","25",70
"11229","uber","25",55
"11229","green","26",69
"11229","uber","26",54
"11229","green","27",68
"11229","uber","27",58
"11229","green","28",84
"11229","uber","28",65
"11229","green","29",64
"11229","uber","29",70
"11229","green","30",65
"11229","uber","30",70
"11229","green","31",57
"11229","uber","31",94
"11229","green","32",42
"11229","uber","32",89
"11229","green","33",74
"11229","uber","33",94
"11229","green","34",39
"11229","uber","34",91
"11229","green","35",74
"11229","uber","35",112
"11229","green","36",67
"11229","uber","36",103
"11229","green","37",57
"11229","uber","37",121
"11229","green","38",62
"11229","uber","38",106
"11229","green","39",55
"11229","uber","39",104
"11229","green","40",8
"11229","uber","40",35
"11230","green","14",118
"11230","uber","14",89
"11230","green","15",162
"11230","uber","15",91
"11230","green","16",148
"11230","uber","16",62
"11230","green","17",133
"11230","uber","17",99
"11230","green","18",175
"11230","uber","18",123
"11230","green","19",220
"11230","uber","19",116
"11230","green","20",233
"11230","uber","20",92
"11230","green","21",197
"11230","uber","21",115
"11230","green","22",195
"11230","uber","22",127
"11230","green","23",209
"11230","uber","23",110
"11230","green","24",261
"11230","uber","24",141
"11230","green","25",227
"11230","uber","25",99
"11230","green","26",210
"11230","uber","26",97
"11230","green","27",186
"11230","uber","27",102
"11230","green","28",157
"11230","uber","28",103
"11230","green","29",159
"11230","uber","29",144
"11230","green","30",170
"11230","uber","30",145
"11230","green","31",144
"11230","uber","31",149
"11230","green","32",136
"11230","uber","32",159
"11230","green","33",152
"11230","uber","33",156
"11230","green","34",133
"11230","uber","34",164
"11230","green","35",133
"11230","uber","35",170
"11230","green","36",193
"11230","uber","36",218
"11230","green","37",199
"11230","uber","37",306
"11230","green","38",179
"11230","uber","38",289
"11230","green","39",132
"11230","uber","39",223
"11230","green","40",44
"11230","uber","40",82
"11231","green","14",2574
"11231","uber","14",706
