"zipcode","cab_type","pickup_hour","count"
"11218","uber",5,249
"11218","uber",6,305
"11218","uber",7,392
"11218","uber",8,398
"11218","uber",9,371
"11218","uber",10,305
"11218","uber",11,327
"11218","uber",12,281
"11218","uber",13,333
"11218","uber",14,329
"11218","uber",15,291
"11218","uber",16,293
"11218","uber",17,391
"11218","uber",18,397
"11218","uber",19,399
"11218","uber",20,380
"11218","uber",21,439
"11218","uber",22,350
"11218","uber",23,214
"11219","green",0,82
"11219","green",1,59
"11219","green",2,34
"11219","green",3,31
"11219","green",4,32
"11219","green",5,26
"11219","green",6,20
"11219","green",7,46
"11219","green",8,76
"11219","green",9,67
"11219","green",10,52
"11219","green",11,77
"11219","green",12,83
"11219","green",13,106
"11219","green",14,132
"11219","green",15,159
"11219","green",16,146
"11219","green",17,144
"11219","green",18,103
"11219","green",19,120
"11219","green",20,103
"11219","green",21,96
"11219","green",22,82
"11219","green",23,100
"11219","uber",0,43
"11219","uber",1,26
"11219","uber",2,26
"11219","uber",3,19
"11219","uber",4,22
"11219","uber",5,45
"11219","uber",6,34
"11219","uber",7,60
"11219","uber",8,80
"11219","uber",9,69
"11219","uber",10,86
"11219","uber",11,101
"11219","uber",12,89
"11219","uber",13,77
"11219","uber",14,92
"11219","uber",15,109
"11219","uber",16,121
"11219","uber",17,109
"11219","uber",18,79
"11219","uber",19,81
"11219","uber",20,83
"11219","uber",21,81
"11219","uber",22,72
"11219","uber",23,75
"11220","green",0,295
"11220","green",1,222
"11220","green",2,155
"11220","green",3,122
"11220","green",4,144
"11220","green",5,92
"11220","green",6,85
"11220","green",7,70
"11220","green",8,118
"11220","green",9,116
"11220","green",10,110
"11220","green",11,119
"11220","green",12,136
"11220","green",13,160
"11220","green",14,189
"11220","green",15,193
"11220","green",16,236
"11220","green",17,270
"11220","green",18,278
"11220","green",19,245
"11220","green",20,225
"11220","green",21,224
"11220","green",22,256
"11220","green",23,272
"11220","uber",0,84
"11220","uber",1,70
"11220","uber",2,72
"11220","uber",3,75
"11220","uber",4,64
"11220","uber",5,80
"11220","uber",6,142
"11220","uber",7,141
"11220","uber",8,153
"11220","uber",9,130
"11220","uber",10,164
"11220","uber",11,167
"11220","uber",12,141
"11220","uber",13,180
"11220","uber",14,185
"11220","uber",15,179
"11220","uber",16,188
"11220","uber",17,190
"11220","uber",18,167
"11220","uber",19,162
"11220","uber",20,164
"11220","uber",21,155
"11220","uber",22,150
"11220","uber",23,127
"11221","green",0,3412
"11221","green",1,3130
"11221","green",2,2629
"11221","green",3,2113
"11221","green",4,1507
"11221","green",5,707
"11221","green",6,590
"11221","green",7,1049
"11221","green",8,1184
"11221","green",9,1031
"11221","green",10,859
"11221","green",11,1014
"11221","green",12,938
"11221","green",13,1054
"11221","green",14,1259
"11221","green",15,1424
"11221","green",16,1637
"11221","green",17,1901
"11221","green",18,1974
"11221","green",19,2343
"11221","green",20,2396
"11221","green",21,2620
"11221","green",22,3037
"11221","green",23,3311
"11221","uber",0,743
"11221","uber",1,506
"11221","uber",2,390
"11221","uber",3,410
"11221","uber",4,484
"11221","uber",5,774
"11221","uber",6,916
"11221","uber",7,890
"11221","uber",8,902
"11221","uber",9,894
"11221","uber",10,856
"11221","uber",11,865
"11221","uber",12,742
"11221","uber",13,735
"11221","uber",14,690
"11221","uber",15,691
"11221","uber",16,661
"11221","uber",17,856
"11221","uber",18,978
"11221","uber",19,992
"11221","uber",20,960
"11221","uber",21,1019
"11221","uber",22,934
"11221","uber",23,844
"11222","green",0,15320
"11222","green",1,12477
"11222","green",2,8647
"11222","green",3,5618
"11222","green",4,2919
"11222","green",5,1736
"11222","green",6,1789
"11222","green",7,2780
"11222","green",8,4261
"11222","green",9,5306
"11222","green",10,4861
"11222","green",11,4483
"11222","green",12,4679
"11222","green",13,4607
"11222","green",14,5100
"11222","green",15,5952
"11222","green",16,6679
"11222","green",17,8130
"11222","green",18,10862
"11222","green",19,12691
"11222","green",20,13231
"11222","green",21,14373
"11222","green",22,16116
"11222","green",23,16836
"11222","uber",0,1424
"11222","uber",1,819
"11222","uber",2,566
"11222","uber",3,520
"11222","uber",4,820
"11222","uber",5,1248
"11222","uber",6,1866
"11222","uber",7,2331
"11222","uber",8,2135
"11222","uber",9,1896
"11222","uber",10,1694
"11222","uber",11,1649
"11222","uber",12,1674
"11222","uber",13,1640
"11222","uber",14,1624
"11222","uber",15,1815
"11222","uber",16,1866
"11222","uber",17,2308
"11222","uber",18,2465
"11222","uber",19,2373
"11222","uber",20,2400
"11222","uber",21,2525
"11222","uber",22,2434
"11222","uber",23,2042
"11223","green",0,66
"11223","green",1,70
"11223","green",2,63
"11223","green",3,58
"11223","green",4,44
"11223","green",5,25
"11223","green",6,50
"11223","green",7,33
"11223","green",8,53
"11223","green",9,71
"11223","green",10,51
"11223","green",11,53
"11223","green",12,52
"11223","green",13,64
"11223","green",14,68
"11223","green",15,100
"11223","green",16,77
"11223","green",17,81
"11223","green",18,68
"11223","green",19,86
"11223","green",20,52
"11223","green",21,64
"11223","green",22,98
"11223","green",23,64
"11223","uber",0,84
"11223","uber",1,47
"11223","uber",2,25
"11223","uber",3,39
"11223","uber",4,30
"11223","uber",5,83
"11223","uber",6,163
"11223","uber",7,159
"11223","uber",8,173
"11223","uber",9,138
"11223","uber",10,121
"11223","uber",11,87
"11223","uber",12,117
"11223","uber",13,115
"11223","uber",14,109
"11223","uber",15,134
"11223","uber",16,147
"11223","uber",17,139
"11223","uber",18,135
"11223","uber",19,165
"11223","uber",20,163
"11223","uber",21,138
"11223","uber",22,120
"11223","uber",23,103
"11224","green",0,445
"11224","green",1,310
"11224","green",2,155
"11224","green",3,114
"11224","green",4,72
"11224","green",5,50
"11224","green",6,143
"11224","green",7,410
"11224","green",8,556
"11224","green",9,526
"11224","green",10,440
"11224","green",11,381
"11224","green",12,359
"11224","green",13,354
"11224","green",14,432
"11224","green",15,587
"11224","green",16,724
"11224","green",17,854
"11224","green",18,867
"11224","green",19,766
"11224","green",20,714
"11224","green",21,609
"11224","green",22,602
"11224","green",23,568
"11224","uber",0,35
"11224","uber",1,23
"11224","uber",2,14
"11224","uber",3,13
"11224","uber",4,17
"11224","uber",5,24
"11224","uber",6,28
"11224","uber",7,25
"11224","uber",8,41
"11224","uber",9,40
"11224","uber",10,35
"11224","uber",11,57
"11224","uber",12,63
"11224","uber",13,95
"11224","uber",14,104
"11224","uber",15,107
"11224","uber",16,111
"11224","uber",17,88
"11224","uber",18,75
"11224","uber",19,124
"11224","uber",20,137
"11224","uber",21,94
"11224","uber",22,76
"11224","uber",23,55
"11225","green",0,1864
"11225","green",1,1410
"11225","green",2,890
"11225","green",3,554
"11225","green",4,528
"11225","green",5,410
"11225","green",6,447
"11225","green",7,801
"11225","green",8,1026
"11225","green",9,816
"11225","green",10,830
"11225","green",11,979
"11225","green",12,912
"11225","green",13,1050
"11225","green",14,1215
"11225","green",15,1283
"11225","green",16,1469
"11225","green",17,1616
"11225","green",18,1882
"11225","green",19,2057
"11225","green",20,1888
"11225","green",21,2038
"11225","green",22,2272
"11225","green",23,2232
"11225","uber",0,228
"11225","uber",1,147
"11225","uber",2,128
"11225","uber",3,159
"11225","uber",4,214
"11225","uber",5,280
"11225","uber",6,435
"11225","uber",7,460
"11225","uber",8,377
"11225","uber",9,361
"11225","uber",10,391
"11225","uber",11,392
"11225","uber",12,379
"11225","uber",13,431
"11225","uber",14,427
"11225","uber",15,397
"11225","uber",16,440
"11225","uber",17,462
"11225","uber",18,461
"11225","uber",19,460
"11225","uber",20,498
"11225","uber",21,506
"11225","uber",22,489
"11225","uber",23,359
"11226","green",0,1438
"11226","green",1,1077
"11226","green",2,713
"11226","green",3,471
"11226","green",4,431
"11226","green",5,299
"11226","green",6,334
"11226","green",7,679
"11226","green",8,992
"11226","green",9,843
"11226","green",10,682
"11226","green",11,716
"11226","green",12,711
"11226","green",13,867
"11226","green",14,962
"11226","green",15,1028
"11226","green",16,1091
"11226","green",17,1074
"11226","green",18,1245
"11226","green",19,1348
"11226","green",20,1308
"11226","green",21,1475
"11226","green",22,1640
"11226","green",23,1662
"11226","uber",0,200
"11226","uber",1,114
"11226","uber",2,109
"11226","uber",3,161
"11226","uber",4,220
"11226","uber",5,242
"11226","uber",6,348
"11226","uber",7,404
"11226","uber",8,360
"11226","uber",9,321
"11226","uber",10,328
"11226","uber",11,358
"11226","uber",12,317
"11226","uber",13,312
"11226","uber",14,393
"11226","uber",15,315
"11226","uber",16,350
"11226","uber",17,392
"11226","uber",18,423
"11226","uber",19,373
"11226","uber",20,352
"11226","uber",21,372
"11226","uber",22,354
"11226","uber",23,305
"11228","green",0,23
"11228","green",1,11
"11228","green",2,15
"11228","green",3,13
"11228","green",4,7
"11228","green",5,4
"11228","green",6,7
"11228","green",7,8
"11228","green",8,21
"11228","green",9,14
"11228","green",10,13
"11228","green",11,21
"11228","green",12,17
"11228","green",13,17
"11228","green",14,26
"11228","green",15,35
"11228","green",16,34
"11228","green",17,43
"11228","green",18,53
"11228","green",19,42
"11228","green",20,33
"11228","green",21,22
"11228","green",22,20
"11228","green",23,23
"11228","uber",0,29
"11228","uber",1,18
"11228","uber",2,14
"11228","uber",3,26
"11228","uber",4,32
"11228","uber",5,31
"11228","uber",6,84
"11228","uber",7,61
"11228","uber",8,70
"11228","uber",9,96
"11228","uber",10,77
"11228","uber",11,97
"11228","uber",12,100
"11228","uber",13,120
"11228","uber",14,124
"11228","uber",15,119
"11228","uber",16,144
"11228","uber",17,140
"11228","uber",18,140
"11228","uber",19,120
"11228","uber",20,82
"11228","uber",21,78
"11228","uber",22,79
"11228","uber",23,68
"11229","green",0,87
"11229","green",1,81
"11229","green",2,36
"11229","green",3,39
"11229","green",4,21
"11229","green",5,21
"11229","green",6,24
"11229","green",7,38
"11229","green",8,54
"11229","green",9,76
"11229","green",10,36
"11229","green",11,58
"11229","green",12,67
"11229","green",13,77
"11229","green",14,98
"11229","green",15,102
"11229","green",16,97
"11229","green",17,121
"11229","green",18,113
"11229","green",19,104
"11229","green",20,106
"11229","green",21,100
"11229","green",22,97
"11229","green",23,95
"11229","uber",0,52
"11229","uber",1,30
"11229","uber",2,20
"11229","uber",3,20
"11229","uber",4,27
"11229","uber",5,45
"11229","uber",6,50
"11229","uber",7,84
"11229","uber",8,86
"11229","uber",9,65
"11229","uber",10,68
"11229","uber",11,82
"11229","uber",12,95
"11229","uber",13,97
"11229","uber",14,99
"11229","uber",15,119
"11229","uber",16,109
"11229","uber",17,138
"11229","uber",18,115
"11229","uber",19,112
"11229","uber",20,81
"11229","uber",21,105
"11229","uber",22,81
"11229","uber",23,65
"11230","green",0,196
"11230","green",1,126
"11230","green",2,81
"11230","green",3,74
"11230","green",4,55
"11230","green",5,49
"11230","green",6,61
"11230","green",7,135
"11230","green",8,219
"11230","green",9,172
"11230","green",10,154
"11230","green",11,199
"11230","green",12,199
"11230","green",13,235
"11230","green",14,258
"11230","green",15,294
"11230","green",16,265
"11230","green",17,271
"11230","green",18,324
"11230","green",19,283
"11230","green",20,238
"11230","green",21,256
"11230","green",22,258
"11230","green",23,203
"11230","uber",0,71
"11230","uber",1,43
"11230","uber",2,32
"11230","uber",3,48
"11230","uber",4,78
"11230","uber",5,113
"11230","uber",6,180
"11230","uber",7,219
"11230","uber",8,263
"11230","uber",9,183
"11230","uber",10,181
"11230","uber",11,140
"11230","uber",12,152
"11230","uber",13,183
"11230","uber",14,174
"11230","uber",15,207
"11230","uber",16,187
"11230","uber",17,206
"11230","uber",18,213
"11230","uber",19,215
"11230","uber",20,217
"11230","uber",21,184
"11230","uber",22,185
"11230","uber",23,97
"11231","green",0,4271
"11231","green",1,2812
"11231","green",2,1646
"11231","green",3,767
"11231","green",4,512
"11231","green",5,414
"11231","green",6,799
"11231","green",7,2030
"11231","green",8,4776
"11231","green",9,5220
"11231","green",10,4870
"11231","green",11,4186
"11231","green",12,3800
"11231","green",13,3482
"11231","green",14,3901
"11231","green",15,4587
"11231","green",16,5018
"11231","green",17,5407
"11231","green",18,7032
"11231","green",19,7922
"11231","green",20,6957
"11231","green",21,7133
"11231","green",22,7065
"11231","green",23,6081
"11231","uber",0,811
"11231","uber",1,352
"11231","uber",2,164
"11231","uber",3,318
"11231","uber",4,367
"11231","uber",5,675
"11231","uber",6,834
"11231","uber",7,1217
"11231","uber",8,1225
"11231","uber",9,1020
"11231","uber",10,968
"11231","uber",11,1066
"11231","uber",12,1113
"11231","uber",13,1355
"11231","uber",14,1486
"11231","uber",15,1574
"11231","uber",16,1808
"11231","uber",17,2089
"11231","uber",18,1964
"11231","uber",19,2028
"11231","uber",20,2459
"11231","uber",21,2424
"11231","uber",22,2151
"11231","uber",23,1443
"11232","green",0,866
"11232","green",1,740
"11232","green",2,517
"11232","green",3,319
"11232","green",4,304
"11232","green",5,151
"11232","green",6,182
"11232","green",7,198
"11232","green",8,326
"11232","green",9,279
"11232","green",10,289
"11232","green",11,352
"11232","green",12,390
"11232","green",13,425
"11232","green",14,502
"11232","green",15,627
"11232","green",16,695
"11232","green",17,758
"11232","green",18,966
"11232","green",19,1098
"11232","green",20,1007
"11232","green",21,1011
"11232","green",22,920
"11232","green",23,966
"11232","uber",0,185
"11232","uber",1,127
"11232","uber",2,70
"11232","uber",3,90
"11232","uber",4,86
"11232","uber",5,128
"11232","uber",6,165
"11232","uber",7,189
"11232","uber",8,168
"11232","uber",9,235
"11232","uber",10,216
"11232","uber",11,294
"11232","uber",12,279
"11232","uber",13,298
"11232","uber",14,338
"11232","uber",15,313
"11232","uber",16,364
"11232","uber",17,381
"11232","uber",18,364
"11232","uber",19,436
"11232","uber",20,491
"11232","uber",21,288
"11232","uber",22,261
"11232","uber",23,192
"11233","green",0,1570
"11233","green",1,1236
"11233","green",2,805
"11233","green",3,538
"11233","green",4,425
"11233","green",5,404
"11233","green",6,514
"11233","green",7,775
"11233","green",8,897
"11233","green",9,727
"11233","green",10,685
"11233","green",11,755
"11233","green",12,749
"11233","green",13,797
"11233","green",14,1090
"11233","green",15,1275
"11233","green",16,1312
"11233","green",17,1557
"11233","green",18,1668
"11233","green",19,1716
"11233","green",20,1632
"11233","green",21,1690
"11233","green",22,1839
"11233","green",23,1824
"11233","uber",0,185
"11233","uber",1,147
"11233","uber",2,103
"11233","uber",3,133
"11233","uber",4,169
"11233","uber",5,317
"11233","uber",6,242
"11233","uber",7,305
"11233","uber",8,275
"11233","uber",9,280
"11233","uber",10,307
"11233","uber",11,303
"11233","uber",12,303
"11233","uber",13,294
"11233","uber",14,294
"11233","uber",15,299
"11233","uber",16,300
"11233","uber",17,353
"11233","uber",18,382
"11233","uber",19,362
"11233","uber",20,386
"11233","uber",21,391
"11233","uber",22,368
"11233","uber",23,313
"11234","green",0,139
"11234","green",1,119
"11234","green",2,127
"11234","green",3,98
"11234","green",4,84
"11234","green",5,37
"11234","green",6,27
"11234","green",7,46
"11234","green",8,61
"11234","green",9,52
"11234","green",10,57
"11234","green",11,87
"11234","green",12,79
"11234","green",13,106
"11234","green",14,95
"11234","green",15,109
"11234","green",16,127
"11234","green",17,153
"11234","green",18,142
"11234","green",19,140
"11234","green",20,156
"11234","green",21,122
"11234","green",22,120
"11234","green",23,129
"11234","uber",0,89
"11234","uber",1,63
"11234","uber",2,64
"11234","uber",3,51
"11234","uber",4,54
"11234","uber",5,58
"11234","uber",6,90
"11234","uber",7,110
"11234","uber",8,95
"11234","uber",9,103
"11234","uber",10,110
"11234","uber",11,118
"11234","uber",12,133
"11234","uber",13,133
"11234","uber",14,171
"11234","uber",15,176
"11234","uber",16,172
"11234","uber",17,128
"11234","uber",18,176
"11234","uber",19,172
"11234","uber",20,164
"11234","uber",21,151
"11234","uber",22,115
"11234","uber",23,101
"11235","green",0,1215
"11235","green",1,858
"11235","green",2,601
"11235","green",3,351
"11235","green",4,261
"11235","green",5,148
"11235","green",6,381
"11235","green",7,993
"11235","green",8,1745
"11235","green",9,1443
"11235","green",10,1139
"11235","green",11,1028
"11235","green",12,1156
